Random,Bubble sort,10000,0.57
Random,Selection sort,10000,0.46
Random,Insertion sort,10000,0.38
Random,Shell sort,10000,0.00
Ascending,Bubble sort,10000,0.40
Ascending,Selection sort,10000,0.26
Ascending,Insertion sort,10000,0.00
Ascending,Shell sort,10000,0.00
Descending,Bubble sort,10000,0.39
Descending,Selection sort,10000,0.27
Descending,Insertion sort,10000,0.00
Descending,Shell sort,10000,0.00
Constant,Bubble sort,10000,0.40
Constant,Selection sort,10000,0.26
Constant,Insertion sort,10000,0.00
Constant,Shell sort,10000,0.00
V-shaped,Bubble sort,10000,0.47
V-shaped,Selection sort,10000,0.35
V-shaped,Insertion sort,10000,0.35
V-shaped,Shell sort,10000,0.00
Random,Bubble sort,20000,2.31
Random,Selection sort,20000,1.84
Random,Insertion sort,20000,1.52
Random,Shell sort,20000,0.01
Ascending,Bubble sort,20000,1.58
Ascending,Selection sort,20000,1.07
Ascending,Insertion sort,20000,0.00
Ascending,Shell sort,20000,0.00
Descending,Bubble sort,20000,1.59
Descending,Selection sort,20000,1.06
Descending,Insertion sort,20000,0.00
Descending,Shell sort,20000,0.00
Constant,Bubble sort,20000,1.58
Constant,Selection sort,20000,1.07
Constant,Insertion sort,20000,0.00
Constant,Shell sort,20000,0.00
V-shaped,Bubble sort,20000,1.90
V-shaped,Selection sort,20000,1.43
V-shaped,Insertion sort,20000,1.42
V-shaped,Shell sort,20000,0.01
Random,Bubble sort,30000,5.17
Random,Selection sort,30000,4.14
Random,Insertion sort,30000,3.43
Random,Shell sort,30000,0.01
Ascending,Bubble sort,30000,3.57
Ascending,Selection sort,30000,2.42
Ascending,Insertion sort,30000,0.00
Ascending,Shell sort,30000,0.00
Descending,Bubble sort,30000,3.57
Descending,Selection sort,30000,2.41
Descending,Insertion sort,30000,0.00
Descending,Shell sort,30000,0.01
Constant,Bubble sort,30000,3.56
Constant,Selection sort,30000,2.42
Constant,Insertion sort,30000,0.00
Constant,Shell sort,30000,0.00
V-shaped,Bubble sort,30000,4.26
V-shaped,Selection sort,30000,3.23
V-shaped,Insertion sort,30000,3.21
V-shaped,Shell sort,30000,0.00
Random,Bubble sort,40000,9.19
Random,Selection sort,40000,7.38
Random,Insertion sort,40000,6.09
Random,Shell sort,40000,0.02
Ascending,Bubble sort,40000,6.34
Ascending,Selection sort,40000,4.30
Ascending,Insertion sort,40000,0.00
Ascending,Shell sort,40000,0.01
Descending,Bubble sort,40000,6.34
Descending,Selection sort,40000,4.30
Descending,Insertion sort,40000,0.00
Descending,Shell sort,40000,0.00
Constant,Bubble sort,40000,6.33
Constant,Selection sort,40000,4.30
Constant,Insertion sort,40000,0.00
Constant,Shell sort,40000,0.01
V-shaped,Bubble sort,40000,7.56
V-shaped,Selection sort,40000,5.75
V-shaped,Insertion sort,40000,5.70
V-shaped,Shell sort,40000,0.01
Random,Bubble sort,50000,14.38
Random,Selection sort,50000,11.56
Random,Insertion sort,50000,9.55
Random,Shell sort,50000,0.02
Ascending,Bubble sort,50000,9.90
Ascending,Selection sort,50000,6.73
Ascending,Insertion sort,50000,0.00
Ascending,Shell sort,50000,0.01
Descending,Bubble sort,50000,9.91
Descending,Selection sort,50000,6.72
Descending,Insertion sort,50000,0.00
Descending,Shell sort,50000,0.01
Constant,Bubble sort,50000,9.91
Constant,Selection sort,50000,6.72
Constant,Insertion sort,50000,0.00
Constant,Shell sort,50000,0.01
V-shaped,Bubble sort,50000,11.84
V-shaped,Selection sort,50000,8.97
V-shaped,Insertion sort,50000,8.93
V-shaped,Shell sort,50000,0.01
Random,Bubble sort,60000,20.70
Random,Selection sort,60000,16.61
Random,Insertion sort,60000,13.72
Random,Shell sort,60000,0.03
Ascending,Bubble sort,60000,14.27
Ascending,Selection sort,60000,9.69
Ascending,Insertion sort,60000,0.00
Ascending,Shell sort,60000,0.00
Descending,Bubble sort,60000,14.26
Descending,Selection sort,60000,9.69
Descending,Insertion sort,60000,0.00
Descending,Shell sort,60000,0.00
Constant,Bubble sort,60000,14.27
Constant,Selection sort,60000,9.69
Constant,Insertion sort,60000,0.00
Constant,Shell sort,60000,0.01
V-shaped,Bubble sort,60000,17.03
V-shaped,Selection sort,60000,12.93
V-shaped,Insertion sort,60000,12.84
V-shaped,Shell sort,60000,0.02
Random,Bubble sort,70000,28.20
Random,Selection sort,70000,22.62
Random,Insertion sort,70000,18.70
Random,Shell sort,70000,0.03
Ascending,Bubble sort,70000,19.41
Ascending,Selection sort,70000,13.19
Ascending,Insertion sort,70000,0.00
Ascending,Shell sort,70000,0.01
Descending,Bubble sort,70000,19.41
Descending,Selection sort,70000,13.20
Descending,Insertion sort,70000,0.00
Descending,Shell sort,70000,0.01
Constant,Bubble sort,70000,19.42
Constant,Selection sort,70000,13.19
Constant,Insertion sort,70000,0.00
Constant,Shell sort,70000,0.01
V-shaped,Bubble sort,70000,23.18
V-shaped,Selection sort,70000,17.60
V-shaped,Insertion sort,70000,17.49
V-shaped,Shell sort,70000,0.02
Random,Bubble sort,80000,36.80
Random,Selection sort,80000,29.56
Random,Insertion sort,80000,24.46
Random,Shell sort,80000,0.04
Ascending,Bubble sort,80000,25.36
Ascending,Selection sort,80000,17.23
Ascending,Insertion sort,80000,0.00
Ascending,Shell sort,80000,0.01
Descending,Bubble sort,80000,25.36
Descending,Selection sort,80000,17.24
Descending,Insertion sort,80000,0.00
Descending,Shell sort,80000,0.01
Constant,Bubble sort,80000,25.36
Constant,Selection sort,80000,17.23
Constant,Insertion sort,80000,0.00
Constant,Shell sort,80000,0.02
V-shaped,Bubble sort,80000,30.27
V-shaped,Selection sort,80000,23.01
V-shaped,Insertion sort,80000,22.84
V-shaped,Shell sort,80000,0.02
Random,Bubble sort,90000,46.58
Random,Selection sort,90000,37.39
Random,Insertion sort,90000,30.91
Random,Shell sort,90000,0.04
Ascending,Bubble sort,90000,32.09
Ascending,Selection sort,90000,21.82
Ascending,Insertion sort,90000,0.00
Ascending,Shell sort,90000,0.01
Descending,Bubble sort,90000,32.09
Descending,Selection sort,90000,21.83
Descending,Insertion sort,90000,0.00
Descending,Shell sort,90000,0.02
Constant,Bubble sort,90000,32.10
Constant,Selection sort,90000,21.81
Constant,Insertion sort,90000,0.00
Constant,Shell sort,90000,0.01
V-shaped,Bubble sort,90000,38.31
V-shaped,Selection sort,90000,29.10
V-shaped,Insertion sort,90000,28.91
V-shaped,Shell sort,90000,0.01
Random,Bubble sort,100000,57.50
Random,Selection sort,100000,46.16
Random,Insertion sort,100000,38.17
Random,Shell sort,100000,0.04
Ascending,Bubble sort,100000,39.63
Ascending,Selection sort,100000,26.93
Ascending,Insertion sort,100000,0.00
Ascending,Shell sort,100000,0.01
Descending,Bubble sort,100000,39.64
Descending,Selection sort,100000,26.93
Descending,Insertion sort,100000,0.00
Descending,Shell sort,100000,0.02
Constant,Bubble sort,100000,39.63
Constant,Selection sort,100000,26.93
Constant,Insertion sort,100000,0.01
Constant,Shell sort,100000,0.01
V-shaped,Bubble sort,100000,47.30
V-shaped,Selection sort,100000,35.94
V-shaped,Insertion sort,100000,35.70
V-shaped,Shell sort,100000,0.02
